	GAME_ID	MATCHUP	WL	LEFT_ELO	RIGHT_ELO
2459	0021700001	BOS @ CLE	L	45.0	175.0
2457	0021700002	HOU @ GSW	W	215.0	185.0
2455	0021700012	PHX vs. POR	L	-245.0	75.0
2454	0021700013	SAC vs. HOU	L	-165.0	357.5
2453	0021700003	DET vs. CHA	W	35.0	-125.0
2452	0021700008	NOP @ MEM	L	-145.0	95.0
2451	0021700004	BKN @ IND	L	-285.0	85.0
2450	0021700011	MIN @ SAS	L	-175.0	275.0
2449	0021700006	WAS vs. PHI	W	155.0	-205.0
2445	0021700009	DAL vs. ATL	L	-155.0	95.0
2443	0021700010	UTA vs. DEN	W	175.0	-85.0
2442	0021700005	MIA @ ORL	L	-75.0	-45.0
2441	0021700007	MIL @ BOS	W	85.0	-97.5
2433	0021700014	CHI @ TOR	L	-75.0	175.0
2432	0021700016	LAL vs. LAC	L	-225.0	175.0
2430	0021700015	NYK @ OKC	L	-175.0	135.0
2427	0021700024	DAL vs. SAC	L	-297.5	-7.5
2426	0021700017	CHA vs. ATL	W	-117.5	87.5
2425	0021700025	NOP vs. GSW	L	-287.5	342.5
2424	0021700023	MIN vs. UTA	W	-167.5	167.5
2423	0021700018	POR @ IND	W	217.5	77.5
2422	0021700021	MIL vs. CLE	L	-72.5	317.5
2421	0021700022	ORL @ BKN	L	-52.5	-277.5
2417	0021700020	WAS vs. DET	W	297.5	-122.5
2414	0021700019	BOS @ PHI	W	-9.17	-347.5
2410	0021700026	PHX vs. LAL	L	-387.5	-217.5
2407	0021700028	CLE vs. ORL	L	229.17	-125.83
2406	0021700033	MEM vs. GSW	W	237.5	265.83
2404	0021700034	POR @ MIL	L	129.17	4.170000000000002
2403	0021700031	SAS @ CHI	W	417.5	-217.5
2402	0021700036	UTA vs. OKC	W	94.17	127.5
2401	0021700032	HOU vs. DAL	W	494.17	-434.16999999999996
2400	0021700037	LAC vs. PHX	W	317.5	-524.1700000000001
2398	0021700030	NYK vs. DET	L	-317.5	104.17
2395	0021700027	TOR vs. PHI	W	317.5	-484.17
2394	0021700029	MIA vs. IND	W	-67.5	-70.83
2392	0021700035	SAC @ DEN	L	-84.17	-77.5
2385	0021700038	BKN vs. ATL	W	-129.17000000000002	-60.83
2384	0021700039	OKC vs. MIN	L	-20.83	-19.17
2381	0021700040	NOP @ LAL	W	-199.17	-144.17000000000002
2379	0021700044	MIL vs. CHA	W	146.67000000000002	-119.17
2378	0021700046	SAS vs. TOR	W	554.1700000000001	4.1699999999999875
2376	0021700041	PHI @ DET	W	-317.92	21.67
2375	0021700042	MIA vs. ATL	W	80.83	-203.32999999999998
2374	0021700048	PHX vs. SAC	W	-357.92	-226.67000000000002
2372	0021700047	WAS @ DEN	W	434.16999999999996	-4.170000000000002
2367	0021700045	GSW @ DAL	W	498.33	-567.92
2366	0021700043	HOU vs. MEM	L	327.92	374.16999999999996
2363	0021700052	MIN vs. IND	L	-26.67	-63.33
2362	0021700054	LAC vs. UTA	W	454.16999999999996	-63.329999999999984
2360	0021700049	CHI @ CLE	L	-354.16999999999996	152.92
2358	0021700053	NOP @ POR	L	-122.91999999999999	52.91999999999999
2357	0021700050	ORL vs. BKN	W	16.67	-136.67000000000002
2355	0021700051	NYK @ BOS	L	-454.16999999999996	142.07999999999998
2351	0021700057	HOU @ PHI	W	249.92000000000002	-239.92000000000002
2350	0021700064	LAL vs. WAS	W	-211.67000000000002	267.91999999999996
2347	0021700063	GSW vs. TOR	W	344.33	77.91999999999999
2346	0021700055	CHA vs. DEN	W	-36.67	-146.67000000000002
2345	0021700060	OKC vs. IND	W	-13.329999999999998	7.670000000000002
2342	0021700058	BKN vs. CLE	W	-207.67000000000002	216.92
2341	0021700062	PHX vs. UTA	W	-204.92000000000002	15.670000000000016
2339	0021700061	MEM @ DAL	L	207.92	-324.91999999999996
2338	0021700059	MIA vs. SAS	L	73.33	687.9200000000001
2336	0021700056	DET vs. MIN	W	25.67	-172.67000000000002
2331	0021700065	CHI vs. ATL	W	37.08000000000001	-342.33
2330	0021700067	MIL vs. BOS	L	-14.329999999999984	288.08
2329	0021700069	NOP @ SAC	W	-186.92	-365.67
2326	0021700066	MEM vs. DAL	W	129.92	-245.74999999999994
2325	0021700068	POR vs. LAC	L	-183.08	587.92
2321	0021700073	NYK vs. BKN	W	-287.91999999999996	-140.17000000000002
2320	0021700072	ATL vs. DEN	L	-479.0	164.32999999999998
2319	0021700074	OKC @ MIN	L	57.67	-165.17000000000002
2318	0021700070	CHA vs. HOU	L	-115.67	386.59000000000003
2317	0021700071	ORL vs. SAS	W	155.67000000000002	294.92
2316	0021700076	LAL vs. TOR	L	-140.67000000000002	81.91999999999999
2312	0021700075	WAS @ GSW	L	114.91999999999996	486.83
2307	0021700079	CHI vs. OKC	L	-109.91999999999999	-9.829999999999998
2306	0021700084	DET @ LAC	W	93.17	344.91999999999996
2305	0021700082	LAL @ UTA	L	-283.17	98.17000000000002
2304	0021700078	BOS @ MIA	W	430.58	-72.67
2301	0021700080	MEM vs. HOU	W	266.59	371.59000000000003
2300	0021700083	POR vs. PHX	W	43.58999999999999	-206.59000000000003
2298	0021700081	PHI @ DAL	W	-226.59000000000003	-380.74999999999994
2293	0021700077	NOP vs. CLE	W	-38.58999999999999	68.58999999999997
2291	0021700085	MIL @ ATL	W	437.34000000000003	-614.0
2290	0021700090	NYK @ CLE	W	-134.91999999999996	-76.41000000000003
2289	0021700091	GSW vs. DET	L	401.83	233.17000000000002
2288	0021700087	DEN @ BKN	W	12.659999999999982	-285.17
2287	0021700089	WAS @ SAC	W	341.59	-502.34000000000003
2285	0021700088	CHA vs. ORL	W	-108.17	67.34
2282	0021700086	SAS @ IND	L	290.75	-59.83
2277	0021700099	TOR @ POR	W	224.42	108.58999999999999
2276	0021700095	HOU vs. PHI	L	220.34000000000003	-151.59000000000003
2275	0021700093	MIN @ MIA	W	-20.170000000000016	-215.17000000000002
2274	0021700092	SAS @ BOS	L	140.75	570.5799999999999
2273	0021700094	DEN @ NYK	L	7.659999999999982	13.410000000000025
2272	0021700100	LAC vs. GSW	L	190.74999999999994	329.95
2271	0021700097	ORL @ NOP	W	-7.659999999999997	-43.58999999999999
2266	0021700096	MEM vs. CHA	L	251.58999999999997	36.83
2265	0021700098	DAL @ UTA	L	-514.5	168.17000000000002
2259	0021700104	LAL vs. DET	W	-273.17	146.29000000000002
2258	0021700103	OKC @ MIL	W	135.17000000000002	127.34000000000002
2257	0021700101	SAC @ IND	L	-637.34	85.17
2255	0021700102	BKN vs. PHX	L	-427.67	-121.59000000000003
2251	0021700112	MEM vs. ORL	L	100.33999999999997	130.46
2250	0021700108	WAS vs. PHX	L	106.58999999999997	-124.71000000000004
2248	0021700116	LAC vs. DAL	W	415.74999999999994	-647.28
2247	0021700115	UTA vs. POR	W	310.67	-38.290000000000006
2246	0021700114	TOR @ DEN	L	214.42	-59.84000000000002
2243	0021700111	NYK vs. HOU	L	-66.58999999999997	222.01000000000005
2242	0021700109	SAC @ BOS	L	-771.09	708.7
2241	0021700106	CLE vs. IND	L	-218.91000000000003	227.67000000000002
2240	0021700105	CHA vs. MIL	W	179.32999999999998	-19.539999999999978
2239	0021700110	MIA vs. CHI	W	-55.170000000000016	-246.58999999999997
2236	0021700113	NOP vs. MIN	L	-186.08999999999997	122.32999999999998
2231	0021700107	ATL @ PHI	L	-747.75	-4.710000000000036
2227	0021700118	POR vs. LAL	W	-32.730000000000004	-201.29000000000002
2225	0021700117	GSW @ SAS	W	470.51	-6.1299999999999955
2223	0021700123	ATL vs. HOU	L	-880.53	361.01000000000005
2222	0021700124	PHX @ NYK	L	-130.27000000000004	-134.08999999999997
2221	0021700128	UTA vs. TOR	L	226.23000000000002	142.54
2220	0021700125	DAL vs. NOP	L	-779.28	-176.64999999999998
2218	0021700127	DEN vs. MIA	W	84.59999999999998	-133.29000000000002
2217	0021700129	BOS @ OKC	W	845.37	-322.33
2216	0021700119	MIL @ DET	L	-163.98	222.96000000000004
2215	0021700126	CHA @ SAS	L	94.89	149.43
2213	0021700121	IND @ PHI	L	143.23	139.72999999999996
2211	0021700130	BKN @ LAL	L	-568.23	-266.85
2207	0021700120	ORL vs. CHI	L	117.13000000000001	-231.58999999999997
2205	0021700122	WAS vs. CLE	L	34.70999999999998	-59.47000000000003
2199	0021700133	CHI vs. NOP	L	-230.33999999999997	-30.649999999999977
2198	0021700131	LAC vs. MEM	L	253.86999999999995	102.00999999999998
2197	0021700132	DET vs. SAC	W	211.96000000000004	-903.87
2196	0021700134	DAL @ MIN	L	-910.64	262.89
2191	0021700135	DEN vs. GSW	L	77.09999999999998	609.51
2189	0021700145	MEM @ LAL	L	91.00999999999999	-120.85000000000002
2188	0021700136	ATL @ CLE	W	-412.53	11.529999999999973
2187	0021700143	MIN vs. CHA	W	401.89	-51.11
2186	0021700142	IND @ NYK	L	-2.7700000000000102	10.350000000000023
2185	0021700144	POR vs. OKC	W	109.77	-16.769999999999996
2184	0021700138	ORL vs. BOS	L	-32.36999999999999	980.87
2182	0021700139	TOR vs. WAS	L	208.1	40.26999999999998
2180	0021700137	LAC vs. MIA	L	105.53999999999996	-48.85000000000002
2174	0021700141	SAS vs. PHX	W	291.93	-272.77000000000004
2172	0021700140	HOU vs. UTA	W	498.74000000000007	80.23000000000002
2169	0021700146	BOS @ ATL	W	1115.42	-333.89
2168	0021700148	MIA @ GSW	L	-277.85	747.24
2165	0021700147	PHX vs. BKN	L	-413.68000000000006	-407.23
2163	0021700152	CHA @ NYK	L	-195.2	152.85000000000002
2162	0021700150	NOP @ IND	W	113.44000000000003	-146.86
2161	0021700157	MEM @ POR	W	93.74	100.67999999999999
2160	0021700156	UTA vs. PHI	L	-63.859999999999985	282.22999999999996
2158	0021700151	WAS vs. DAL	L	107.76999999999998	-591.47
2157	0021700158	OKC @ SAC	L	-159.26999999999998	-510.87
2156	0021700153	CHI @ TOR	L	-292.01	212.1
2155	0021700154	SAS vs. LAC	W	432.84000000000003	-40.460000000000036
2150	0021700149	CLE vs. MIL	W	-54.380000000000024	-306.47999999999996
2148	0021700155	BKN @ DEN	L	-334.96000000000004	8.00999999999998
2143	0021700160	NYK @ ORL	L	68.76000000000002	-29.63999999999999
2142	0021700162	MIA @ PHX	W	-118.76000000000002	-553.26
2141	0021700159	DET vs. IND	W	349.69000000000005	-289.36
2139	0021700163	MIN @ GSW	L	-135.38000000000002	883.91
2137	0021700161	LAL @ BOS	L	-801.76	1249.17
2133	0021700168	DEN vs. OKC	W	150.51	-300.18
2132	0021700165	NOP @ TOR	L	30.940000000000026	278.01
2131	0021700166	CLE @ HOU	L	16.039999999999978	635.4100000000001
2129	0021700167	SAC vs. PHI	W	-357.23	48.13999999999996
2128	0021700164	WAS vs. LAL	W	113.67999999999998	-269.26
2123	0021700175	UTA vs. MIA	L	-206.35999999999999	26.659999999999982
2122	0021700170	CHA @ BOS	L	-337.7	1382.25
2121	0021700169	DET vs. ATL	W	486.36	-467.64
2120	0021700171	CHI vs. IND	L	-427.51	19.48999999999998
2119	0021700174	PHX vs. ORL	L	-691.72	109.94000000000001
2118	0021700172	OKC vs. LAC	W	85.24000000000001	-184.55000000000004
2117	0021700176	POR vs. BKN	L	-44.74000000000001	-399.54
2115	0021700173	MIL @ SAS	W	-147.38999999999996	347.42
2107	0021700182	MIL vs. LAL	W	-1.9699999999999562	-410.41
2106	0021700183	CHI @ SAS	L	-562.06	500.88
2105	0021700184	GSW vs. PHI	W	1019.68	-97.28000000000004
2104	0021700179	SAC @ NYK	L	-355.98	-1.6599999999999824
2103	0021700178	NOP vs. LAC	W	-37.909999999999975	-327.05000000000007
2100	0021700177	ATL @ WAS	L	-600.72	181.17999999999998
2099	0021700186	MIN @ PHX	L	16.289999999999978	-379.22
2098	0021700181	DAL vs. CLE	L	-511.85	-50.11000000000002
2097	0021700187	BKN @ UTA	L	-328.0	-47.509999999999984
2095	0021700185	DEN vs. ORL	W	291.65999999999997	-51.599999999999994
2094	0021700180	MEM @ HOU	L	-141.67999999999998	771.1800000000001
2085	0021700188	BOS vs. TOR	W	1514.75	-557.4100000000001
2084	0021700191	DAL @ OKC	L	-644.35	6.780000000000001
2083	0021700189	DET vs. MIA	W	622.13	20.509999999999984
2081	0021700190	IND vs. HOU	L	-435.51	906.1800000000001
2077	0021700200	LAC vs. PHI	L	-468.20000000000005	283.86999999999995
2076	0021700196	PHX vs. LAL	L	-380.89000000000004	-325.41
2075	0021700193	NYK vs. CLE	L	-10.509999999999991	94.88999999999999
2074	0021700194	MIL vs. MEM	W	141.88000000000005	11.78000000000003
2073	0021700198	POR vs. DEN	W	-38.59000000000001	206.65999999999997
2072	0021700192	WAS vs. SAC	W	322.33	-491.75
2070	0021700199	ORL @ GSW	L	-49.099999999999994	1154.6799999999998
2068	0021700195	NOP vs. ATL	W	104.59000000000003	-733.22
2063	0021700197	UTA vs. MIN	L	22.490000000000016	19.74999999999998
2059	0021700203	SAS @ DAL	W	415.88	-776.35
2058	0021700201	BOS @ BKN	W	1646.75	-468.0
2057	0021700202	HOU vs. TOR	L	590.5100000000001	196.04999999999998
2053	0021700206	NYK vs. UTA	W	-5.509999999999991	-118.83999999999997
2052	0021700210	SAS @ MIN	L	329.88	159.74999999999997
2051	0021700214	PHI @ LAL	W	51.36999999999995	-254.41000000000003
2050	0021700204	ATL vs. SAC	W	-565.22	-626.75
2049	0021700207	CLE @ CHA	W	238.56	-478.85
2048	0021700213	POR vs. ORL	W	103.91	-195.1
2046	0021700209	DET @ MIL	L	157.13	284.38000000000005
2042	0021700205	WAS @ MIA	W	462.33	-121.99000000000001
2041	0021700212	OKC vs. CHI	W	151.78	-695.81
2036	0021700211	NOP vs. TOR	L	95.92000000000003	336.04999999999995
2033	0021700208	MEM vs. IND	L	-133.21999999999997	-126.84000000000002
2031	0021700216	HOU @ PHX	W	514.2600000000001	-519.01
2030	0021700215	BOS vs. GSW	W	1778.31	-210.99
2027	0021700222	CHA @ CHI	L	-618.85	-453.89
2026	0021700226	DEN vs. NOP	W	210.65999999999997	-48.76999999999997
2025	0021700220	LAC @ CLE	L	-608.2	381.06
2024	0021700227	PHX @ LAL	W	-431.36000000000007	-394.72
2023	0021700219	BKN vs. UTA	W	-457.0	-259.15
2022	0021700218	MIA @ WAS	W	-113.32000000000001	301.33
2021	0021700217	DET @ IND	L	231.45999999999998	17.84999999999998
2020	0021700223	OKC @ SAS	L	70.45	333.0
2015	0021700225	POR @ SAC	L	95.24	-536.08
2014	0021700224	DAL vs. MIN	L	-907.91	298.75
2013	0021700221	TOR vs. NYK	W	475.04999999999995	60.82000000000001
2005	0021700231	PHI vs. GSW	L	42.699999999999946	687.76
2004	0021700233	MIL @ DAL	L	125.71000000000005	-739.0899999999999
2003	0021700232	HOU @ MEM	W	649.5500000000001	-276.89
2002	0021700234	POR vs. SAC	W	25.549999999999994	-459.83000000000004
2001	0021700228	LAC @ CHA	L	-747.2	217.14999999999998
1999	0021700229	UTA @ ORL	W	51.440000000000026	-339.78999999999996
1998	0021700230	ATL vs. BOS	L	-486.78000000000003	1909.4899999999998
1991	0021700238	DET @ MIN	W	232.39999999999998	211.86999999999998
1990	0021700239	CHI @ PHX	L	-376.39	-358.0300000000001
1989	0021700235	MIA vs. IND	L	-43.63000000000001	161.38
1987	0021700237	WAS @ TOR	L	154.45	613.17
1986	0021700236	GSW @ BKN	W	823.05	-460.12
1985	0021700240	DEN @ LAL	L	200.96999999999997	-384.13000000000005
1979	0021700251	DEN @ SAC	W	130.37999999999997	-595.12
1978	0021700243	ORL vs. IND	L	-483.32	303.88
1977	0021700244	PHI vs. UTA	W	-26.990000000000055	-102.16999999999997
1976	0021700250	ATL @ SAS	L	-620.02	472.41
1974	0021700245	NYK vs. LAC	W	591.13	-885.32
1973	0021700246	POR @ MEM	W	167.01999999999998	-419.39
1971	0021700249	BOS @ DAL	W	2040.32	-1784.92
1969	0021700242	DET vs. CLE	L	-5.25	522.53
1968	0021700241	MIN @ CHA	L	64.21999999999997	-160.97000000000003
1965	0021700248	OKC @ NOP	L	-72.05	-42.29999999999997
1962	0021700247	MIL vs. WAS	L	-18.979999999999947	233.85999999999999
1957	0021700252	CHI @ LAL	L	-510.71999999999997	-237.74000000000007
1955	0021700259	DEN @ HOU	L	195.93999999999997	784.2700000000001
1954	0021700256	ATL vs. LAC	L	-752.8	-197.67000000000007
1953	0021700255	POR @ PHI	L	82.57999999999998	114.47999999999995
1952	0021700260	MEM vs. DAL	L	-560.86	-717.29
1951	0021700261	ORL @ MIN	L	-625.8199999999999	67.82999999999997
1950	0021700254	CLE vs. BKN	W	663.0899999999999	-524.53
1947	0021700264	MIL @ PHX	W	-12.509999999999948	-360.9200000000001
1946	0021700257	BOS @ MIA	L	970.8499999999999	-110.10000000000001
1945	0021700253	WAS @ CHA	L	224.42	-15.380000000000024
1944	0021700263	OKC vs. GSW	W	-63.519999999999996	807.77
1943	0021700265	UTA vs. CHI	W	-16.909999999999968	-644.47
1941	0021700262	NOP vs. SAS	W	100.20000000000003	386.02000000000004
1936	0021700258	NYK vs. TOR	W	132.60000000000002	375.52
1935	0021700266	LAL @ SAC	L	-242.48000000000008	-579.84
1927	0021700268	ATL vs. NYK	W	-660.17	123.16000000000001
1926	0021700276	CHI @ GSW	L	-777.71	956.98
1925	0021700274	DEN vs. MEM	W	125.67999999999996	-701.42
1924	0021700275	NOP @ PHX	W	241.78000000000003	-499.9200000000001
1923	0021700267	POR @ BKN	W	237.32	-663.14
1922	0021700273	OKC vs. DET	L	5.920000000000005	221.42000000000002
1921	0021700271	TOR @ IND	L	302.19	445.46
1919	0021700272	MIA @ MIN	W	34.33999999999999	57.569999999999965
1917	0021700270	CHA @ CLE	L	-545.94	802.8299999999999
1916	0021700269	ORL @ BOS	L	-767.4	891.0999999999999
1907	0021700279	WAS vs. POR	L	79.16	228.07
1906	0021700286	SAC vs. LAC	L	-579.05	-199.3400000000001
1905	0021700280	TOR @ ATL	W	305.08	-582.17
1904	0021700284	GSW vs. NOP	W	867.48	157.53000000000003
1902	0021700283	DAL vs. OKC	W	-564.29	-135.66
1901	0021700278	PHI vs. ORL	W	255.03999999999996	-908.15
1899	0021700285	UTA vs. MIL	W	-20.909999999999968	54.99000000000005
1897	0021700281	BOS @ IND	W	1022.7699999999999	136.20999999999998
1896	0021700277	SAS @ CHA	W	388.91	-237.52000000000004
1895	0021700282	NYK @ HOU	L	-22.099999999999994	918.4800000000001
1887	0021700289	MEM vs. BKN	L	-841.16	-576.03
1886	0021700288	MIN vs. PHX	W	61.569999999999965	-638.25
1885	0021700287	CHI vs. MIA	L	-910.49	177.76
1881	0021700291	CLE @ PHI	W	941.8299999999999	-355.22
1880	0021700292	BOS vs. DET	L	1004.1299999999999	359.31
1879	0021700290	ORL @ IND	L	-1048.15	741.21
1878	0021700296	SAC @ GSW	W	-564.55	852.48
1876	0021700294	BKN @ HOU	L	-803.28	1052.23
1875	0021700293	POR @ NYK	W	368.07	-166.35
1874	0021700297	LAL @ LAC	L	-383.2300000000001	-52.230000000000075
1868	0021700295	SAS vs. DAL	W	527.9100000000001	-562.62
1865	0021700299	CHI vs. PHX	L	-1042.8600000000001	-175.98000000000002
1864	0021700302	SAC vs. MIL	L	-489.54999999999995	-13.42999999999995
1863	0021700298	CLE vs. MIA	W	1080.1599999999999	-504.74
1860	0021700301	UTA vs. DEN	W	124.09000000000003	191.42999999999995
1859	0021700300	WAS @ MIN	W	84.91	126.56999999999996
1855	0021700309	NOP vs. MIN	L	12.53000000000003	130.88999999999996
1854	0021700311	SAS vs. MEM	W	666.24	-980.16
1852	0021700304	OKC @ ORL	L	-276.40999999999997	-512.47
1851	0021700305	PHI vs. WAS	W	98.77999999999997	151.57999999999998
1850	0021700303	PHX @ DET	L	-478.15000000000003	496.56
1849	0021700307	TOR vs. CHA	W	444.08	-378.27000000000004
1848	0021700312	LAL vs. GSW	L	-523.23	777.03
1845	0021700306	MIA @ NYK	L	-48.07000000000001	-9.679999999999993
1844	0021700310	DAL vs. BKN	L	-697.17	-491.61
1838	0021700308	IND @ HOU	L	-167.88000000000002	1185.5600000000002
1835	0021700314	BOS vs. PHI	W	925.2199999999999	163.77999999999997
1834	0021700317	LAC vs. UTA	L	-131.23000000000008	268.18000000000006
1833	0021700316	POR vs. MIL	L	207.39	129.07000000000005
1832	0021700313	ATL vs. CLE	L	-715.5	1217.8899999999999
1831	0021700315	CHI @ DEN	L	-1174.8600000000001	571.43
1825	0021700322	SAC @ CHI	W	-25.68999999999994	-1306.53
1824	0021700320	WAS vs. DET	W	82.48999999999998	408.23
1823	0021700319	IND @ TOR	L	62.339999999999975	582.41
1822	0021700323	MEM vs. SAS	L	-1118.49	803.97
1821	0021700318	GSW @ ORL	W	912.68	-516.1700000000001
1820	0021700321	MIA vs. CHA	W	-40.57000000000001	-518.27
1817	0021700325	NOP @ UTA	L	-131.55999999999997	411.44000000000005
1814	0021700324	MIN @ OKC	L	121.10999999999996	-191.41
1809	0021700328	BKN vs. ATL	L	-494.34000000000003	-698.45
